,app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd
316,76.8,36,0,0,0,2026-06-30:13,70.2,95,783,521,313,d,0,0.0,1015,83,1022,0,0,475.2763,75.7,2026-06-30T09:00:00,2026-06-30T13:00:00,1782824400,3,14.9,"{'description': 'Scattered clouds', 'icon': 'c02d', 'code': 802}",NE,northeast,50,5.7,3.0
317,80.1,30,0,0,0,2026-06-30:14,70.3,108,850,710,314,d,0,0.0,1015,75,1022,0,0,657.1799,79.0,2026-06-30T10:00:00,2026-06-30T14:00:00,1782828000,4,14.9,"{'description': 'Scattered clouds', 'icon': 'c02d', 'code': 802}",NE,northeast,50,6.6,3.6
318,86.0,23,1,0,0,2026-06-30:15,70.2,117,892,864,312,d,0,0.0,1015,67,1022,0,0,807.57166,82.2,2026-06-30T11:00:00,2026-06-30T15:00:00,1782831600,7,14.9,"{'description': 'Scattered clouds', 'icon': 'c02d', 'code': 802}",NE,northeast,50,7.4,4.3
319,88.3,20,4,0,0,2026-06-30:16,69.4,122,917,970,311,d,0,0.0,1014,61,1022,0,0,909.9152,84.4,2026-06-30T12:00:00,2026-06-30T16:00:00,1782835200,8,14.9,"{'description': 'Scattered clouds', 'icon': 'c02d', 'code': 802}",NE,northeast,53,7.9,4.5
320,90.7,18,4,3,0,2026-06-30:17,68.9,124,927,1018,311,d,0,0.0,1014,56,1021,0,0,957.8784,86.5,2026-06-30T13:00:00,2026-06-30T17:00:00,1782838800,9,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",NE,northeast,56,8.4,4.8
321,92.5,15,0,13,0,2026-06-30:18,67.8,124,924,1005,311,d,0,0.0,1013,50,1021,0,0,949.1039,88.9,2026-06-30T14:00:00,2026-06-30T18:00:00,1782842400,9,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ENE,east-northeast,60,8.9,5.1
322,93.6,12,0,23,0,2026-06-30:19,67.6,120,908,932,310,d,0,0.0,1013,48,1020,0,0,880.6389,90.0,2026-06-30T15:00:00,2026-06-30T19:00:00,1782846000,8,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ENE,east-northeast,63,7.6,6.3
323,94.3,10,3,19,0,2026-06-30:20,66.7,113,877,804,309,d,0,0.0,1012,45,1019,0,0,761.5754,91.0,2026-06-30T16:00:00,2026-06-30T20:00:00,1782849600,6,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ENE,east-northeast,66,6.3,7.4
324,95.4,7,5,24,0,2026-06-30:21,66.6,103,826,634,309,d,0,0.0,1012,43,1019,0,0,600.4295,92.3,2026-06-30T17:00:00,2026-06-30T21:00:00,1782853200,4,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ENE,east-northeast,70,4.9,8.5
325,93.7,5,5,11,0,2026-06-30:22,67.3,89,742,436,311,d,0,0.0,1012,47,1020,0,0,412.2147,90.3,2026-06-30T18:00:00,2026-06-30T22:00:00,1782856800,3,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ENE,east-northeast,76,4.3,6.2
326,92.1,4,0,2,0,2026-06-30:23,68.0,68,599,231,312,d,0,0.0,1013,51,1020,0,0,218.39723,88.3,2026-06-30T19:00:00,2026-06-30T23:00:00,1782860400,2,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",E,east,83,3.7,3.9
327,90.1,2,0,0,0,2026-07-01:00,68.4,34,291,51,314,d,0,0.0,1013,55,1021,0,0,48.240257,86.4,2026-06-30T20:00:00,2026-07-01T00:00:00,1782864000,1,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",E,east,90,3.1,1.6
328,87.1,2,0,0,0,2026-07-01:01,68.7,0,0,0,317,n,0,0.0,1013,61,1021,0,0,0.0,83.7,2026-06-30T21:00:00,2026-07-01T01:00:00,1782867600,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",E,east,100,2.9,2.8
329,83.7,2,4,0,0,2026-07-01:02,68.4,0,0,0,318,n,0,0.0,1014,66,1022,0,0,0.0,80.8,2026-06-30T22:00:00,2026-07-01T02:00:00,1782871200,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",ESE,east-southeast,110,2.7,4.1
330,78.8,2,0,0,0,2026-07-01:03,68.2,0,0,0,320,n,0,0.0,1014,72,1022,0,0,0.0,78.1,2026-06-30T23:00:00,2026-07-01T03:00:00,1782874800,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",ESE,east-southeast,120,2.5,5.4
331,77.4,3,0,0,0,2026-07-01:04,68.4,0,0,0,320,n,0,0.0,1015,76,1022,0,0,0.0,76.5,2026-07-01T00:00:00,2026-07-01T04:00:00,1782878400,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,126,2.5,3.6
332,75.9,3,0,0,0,2026-07-01:05,68.4,0,0,0,320,n,0,0.0,1014,80,1022,0,0,0.0,75.0,2026-07-01T01:00:00,2026-07-01T05:00:00,1782882000,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,133,2.6,1.8
333,74.5,4,0,0,0,2026-07-01:06,68.4,0,0,0,320,n,0,0.0,1014,84,1022,0,0,0.0,73.6,2026-07-01T02:00:00,2026-07-01T06:00:00,1782885600,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,140,2.7,0.0
334,73.6,5,0,0,0,2026-07-01:07,68.4,0,0,0,320,n,0,0.0,1014,87,1021,0,0,0.0,72.5,2026-07-01T03:00:00,2026-07-01T07:00:00,1782889200,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,136,1.8,0.4
335,72.7,6,0,0,0,2026-07-01:08,68.5,0,0,0,320,n,0,0.0,1014,90,1021,0,0,0.0,71.6,2026-07-01T04:00:00,2026-07-01T08:00:00,1782892800,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,133,0.9,0.9
336,71.8,7,0,0,0,2026-07-01:09,68.5,0,0,0,319,n,0,0.0,1014,93,1021,0,0,0.0,70.7,2026-07-01T05:00:00,2026-07-01T09:00:00,1782896400,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,130,0.0,1.3
337,73.2,11,0,0,0,2026-07-01:10,69.3,0,0,0,319,n,0,0.0,1014,91,1022,0,0,0.0,72.0,2026-07-01T06:00:00,2026-07-01T10:00:00,1782900000,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,126,0.3,0.9
338,74.5,16,0,0,0,2026-07-01:11,70.0,51,455,120,319,d,0,0.0,1015,89,1022,0,0,112.66202,73.4,2026-07-01T07:00:00,2026-07-01T11:00:00,1782903600,1,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,123,0.6,0.4
339,75.9,20,1,0,0,2026-07-01:12,70.5,77,669,316,318,d,0,0.0,1015,87,1023,0,0,295.20816,74.7,2026-07-01T08:00:00,2026-07-01T12:00:00,1782907200,2,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,0.9,0.0
340,79.7,17,5,0,0,2026-07-01:13,71.4,95,782,520,317,d,0,0.0,1016,79,1023,0,0,486.71838,78.4,2026-07-01T09:00:00,2026-07-01T13:00:00,1782910800,3,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,1.2,1.2
341,86.7,14,5,0,0,2026-07-01:14,71.4,108,850,709,318,d,0,0.0,1015,70,1023,0,0,664.1009,82.2,2026-07-01T10:00:00,2026-07-01T14:00:00,1782914400,5,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,1.5,2.4
342,91.6,11,5,0,0,2026-07-01:15,71.4,117,892,863,317,d,0,0.0,1015,62,1023,0,0,809.4412,86.0,2026-07-01T11:00:00,2026-07-01T15:00:00,1782918000,7,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,1.8,3.6
343,94.3,10,5,0,0,2026-07-01:16,71.1,122,917,969,316,d,0,0.0,1015,57,1023,0,0,909.729,88.2,2026-07-01T12:00:00,2026-07-01T16:00:00,1782921600,9,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,116,3.1,3.4
344,96.1,10,5,0,0,2026-07-01:17,70.0,124,927,1018,316,d,0,0.0,1015,51,1022,0,0,957.87616,90.5,2026-07-01T13:00:00,2026-07-01T17:00:00,1782925200,10,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,113,4.5,3.3
345,98.2,9,5,0,0,2026-07-01:18,69.1,124,924,1005,317,d,0,0.0,1014,46,1022,0,0,947.6537,92.8,2026-07-01T14:00:00,2026-07-01T18:00:00,1782928800,10,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,110,5.8,3.1
346,99.1,9,5,0,0,2026-07-01:19,68.4,120,908,932,317,d,0,0.0,1014,43,1021,0,0,879.92236,94.3,2026-07-01T15:00:00,2026-07-01T19:00:00,1782932400,8,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,113,5.1,4.3
347,100.6,9,5,0,0,2026-07-01:20,68.0,113,877,804,317,d,0,0.0,1013,41,1020,0,0,759.7625,95.5,2026-07-01T16:00:00,2026-07-01T20:00:00,1782936000,6,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,116,4.3,5.5
348,101.5,9,5,0,0,2026-07-01:21,67.1,103,826,634,316,d,0,0.0,1013,38,1020,0,0,599.80225,97.0,2026-07-01T17:00:00,2026-07-01T21:00:00,1782939600,4,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,3.6,6.7
349,99.7,10,5,0,0,2026-07-01:22,68.2,89,742,436,317,d,0,0.0,1013,42,1020,0,0,411.50867,94.8,2026-07-01T18:00:00,2026-07-01T22:00:00,1782943200,3,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,3.3,4.8
350,97.3,12,2,0,0,2026-07-01:23,68.2,68,599,231,315,d,0,0.0,1012,45,1019,0,0,218.13463,92.7,2026-07-01T19:00:00,2026-07-01T23:00:00,1782946800,2,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,3.0,3.0
351,95.2,13,0,0,0,2026-07-02:00,68.7,34,290,51,316,d,0,0.0,1012,49,1020,0,0,48.06331,90.7,2026-07-01T20:00:00,2026-07-02T00:00:00,1782950400,1,14.9,"{'description': 'Few clouds', 'icon': 'c02d', 'code': 801}",ESE,east-southeast,120,2.7,1.1
352,91.8,11,2,0,0,2026-07-02:01,68.9,0,0,0,316,n,0,0.0,1013,54,1020,0,0,0.0,87.6,2026-07-01T21:00:00,2026-07-02T01:00:00,1782954000,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,133,3.0,3.1
353,88.3,10,3,0,0,2026-07-02:02,69.1,0,0,0,316,n,0,0.0,1014,60,1021,0,0,0.0,84.6,2026-07-01T22:00:00,2026-07-02T02:00:00,1782957600,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SE,southeast,146,3.4,5.1
354,84.4,8,5,0,0,2026-07-02:03,68.5,0,0,0,316,n,0,0.0,1015,65,1022,0,0,0.0,81.5,2026-07-01T23:00:00,2026-07-02T03:00:00,1782961200,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SSE,south-southeast,160,3.8,7.2
355,80.6,6,5,0,0,2026-07-02:04,68.7,0,0,0,315,n,0,0.0,1014,69,1022,0,0,0.0,79.7,2026-07-02T00:00:00,2026-07-02T04:00:00,1782964800,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",S,south,170,4.3,5.4
356,79.0,3,5,0,0,2026-07-02:05,68.7,0,0,0,315,n,0,0.0,1014,73,1022,0,0,0.0,78.1,2026-07-02T01:00:00,2026-07-02T05:00:00,1782968400,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",S,south,180,4.7,3.7
357,77.4,1,5,0,0,2026-07-02:06,68.5,0,0,0,315,n,0,0.0,1014,77,1021,0,0,0.0,76.5,2026-07-02T02:00:00,2026-07-02T06:00:00,1782972000,0,14.9,"{'description': 'Clear Sky', 'icon': 'c01n', 'code': 800}",S,south,190,5.1,2.0
358,76.5,1,3,0,0,2026-07-02:07,68.7,0,0,0,313,n,0,0.0,1014,80,1021,0,0,0.0,75.4,2026-07-02T03:00:00,2026-07-02T07:00:00,1782975600,0,14.9,"{'description': 'Clear Sky', 'icon': 'c01n', 'code': 800}",SSW,south-southwest,200,4.0,2.8
359,75.6,1,2,0,0,2026-07-02:08,68.9,0,0,0,312,n,0,0.0,1014,83,1021,0,0,0.0,74.5,2026-07-02T04:00:00,2026-07-02T08:00:00,1782979200,0,14.9,"{'description': 'Clear Sky', 'icon': 'c01n', 'code': 800}",SSW,south-southwest,210,2.9,3.6
360,74.7,1,0,0,0,2026-07-02:09,69.1,0,0,0,311,n,0,0.0,1014,86,1021,0,0,0.0,73.6,2026-07-02T05:00:00,2026-07-02T09:00:00,1782982800,0,14.9,"{'description': 'Clear Sky', 'icon': 'c01n', 'code': 800}",SW,southwest,220,1.8,4.5
361,75.9,3,0,0,0,2026-07-02:10,69.6,0,0,0,311,n,0,0.0,1014,84,1021,0,0,0.0,74.8,2026-07-02T06:00:00,2026-07-02T10:00:00,1782986400,0,14.9,"{'description': 'Few clouds', 'icon': 'c02n', 'code': 801}",SW,southwest,223,2.3,3.4
362,76.5,0,0,0,0,2026-07-02:11,70.3,50,453,119,311,d,0,0.0,1014,85,1022,0,0,111.60857,75.2,2026-07-02T07:00:00,2026-07-02T11:00:00,1782990000,2,14.9,"{'description': 'Clear Sky', 'icon': 'c01d', 'code': 800}",SW,southwest,230,9.2,6.3
